PID,id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term,loan_status
1930897,559387,,19200.0,19200.0,19200.0, 36 months,8.19%,603.35,A,A4,server,2 years,RENT,55000.0,Not Verified,Feb-19,n,https://lendingclub.com/browse/loanDetail.action?loan_id=147907206,,credit_card,Credit card refinancing,802xx,CO,27.67,0.0,Sep-97,725.0,729.0,1.0,,,7.0,0.0,20838.0,49.30%,17.0,w,11942.61,11942.61,9041.51,9041.51,7257.39,1784.12,0.0,0.0,0.0,Jul-20,603.35,Aug-20,Aug-20,789.0,785.0,0.0,,1.0,Individual,,,,0.0,0.0,33597.0,0.0,2.0,0.0,2.0,19.0,12759.0,48.0,0.0,0.0,14398.0,49.0,42300.0,0.0,0.0,1.0,2.0,4800.0,6533.0,75.6,0.0,0.0,112.0,257.0,31.0,19.0,0.0,40.0,,1.0,,0.0,3.0,4.0,3.0,5.0,7.0,5.0,10.0,4.0,7.0,0.0,0.0,0.0,0.0,100.0,33.3,0.0,0.0,68683.0,33597.0,26800.0,26383.0,,,,,,,,,,,,,,Y,CVD19SKIP,REDUCED_HOURS,ACTIVE,4.0,0.0,Aug-20,Oct-20,Aug-20,4.0,0.0,ACTIVE,188.04,11996.94,392.08,N,,,,,,,N
1245779,534818,,21000.0,21000.0,20725.0, 36 months,11.71%,694.6,B,B3,Eco,5 years,RENT,71489.0,Not Verified,Mar-19,n,https://lendingclub.com/browse/loanDetail.action?loan_id=149052222,,debt_consolidation,Debt consolidation,871xx,NM,31.32,0.0,Aug-08,685.0,689.0,0.0,,,10.0,0.0,4589.0,62.90%,19.0,f,11066.09,10921.18,12650.54,12484.88,9933.91,2716.63,0.0,0.0,0.0,Aug-20,694.6,Sep-20,Aug-20,664.0,660.0,0.0,,1.0,Individual,,,,0.0,0.0,40085.0,0.0,6.0,1.0,4.0,9.0,35496.0,54.0,0.0,3.0,2913.0,55.0,7300.0,0.0,2.0,0.0,7.0,4009.0,387.0,88.3,0.0,0.0,127.0,57.0,15.0,9.0,0.0,47.0,,15.0,,0.0,1.0,3.0,1.0,3.0,13.0,4.0,6.0,3.0,10.0,0.0,0.0,0.0,1.0,94.7,100.0,0.0,0.0,73487.0,40085.0,3300.0,66187.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,,N
2490394,1567080,,15000.0,15000.0,15000.0, 60 months,29.99%,485.21,F,F3,Administrative Assistant,10+ years,MORTGAGE,47000.0,Source Verified,Jan-17,n,https://lendingclub.com/browse/loanDetail.action?loan_id=95933755,,debt_consolidation,Debt consolidation,482xx,MI,34.63,0.0,May-94,680.0,684.0,0.0,,,13.0,0.0,24913.0,64.70%,20.0,f,0.0,0.0,15882.028730000002,15882.03,15000.0,882.03,0.0,0.0,0.0,Mar-17,15421.81,,Aug-18,749.0,745.0,0.0,,1.0,Individual,,,,0.0,0.0,88742.0,2.0,2.0,1.0,2.0,3.0,11654.0,52.0,1.0,1.0,10169.0,60.0,38500.0,3.0,7.0,2.0,4.0,6826.0,8156.0,73.5,0.0,0.0,161.0,272.0,6.0,3.0,1.0,6.0,,1.0,,0.0,5.0,8.0,5.0,5.0,8.0,10.0,11.0,8.0,13.0,0.0,0.0,0.0,2.0,100.0,40.0,0.0,0.0,114954.0,36567.0,30800.0,22451.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,,N
2262681,2391844,,30000.0,30000.0,30000.0, 36 months,11.99%,996.29,B,B5,financial advisor,10+ years,MORTGAGE,150000.0,Verified,Feb-15,n,https://lendingclub.com/browse/loanDetail.action?loan_id=39650728,,debt_consolidation,Debt consolidation,117xx,NY,1.65,0.0,Dec-00,680.0,684.0,2.0,75.0,8.0,6.0,4.0,6822.0,30.30%,14.0,w,0.0,0.0,35854.8804,35854.88,30000.0,5854.88,0.0,0.0,0.0,Mar-18,996.12,,Jun-20,704.0,700.0,0.0,75.0,1.0,Individual,,,,0.0,0.0,703636.0,,,,,,,,,,,,22500.0,,,,2.0,117273.0,12146.0,21.6,0.0,0.0,124.0,169.0,2.0,2.0,2.0,37.0,75.0,0.0,75.0,1.0,2.0,4.0,2.0,6.0,3.0,4.0,8.0,4.0,6.0,0.0,0.0,0.0,2.0,85.7,0.0,0.0,4.0,811350.0,6822.0,15500.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,,N
1379749,1451516,,9925.0,9925.0,9925.0, 36 months,12.74%,333.18,C,C1,,,RENT,36000.0,Not Verified,Apr-17,n,https://lendingclub.com/browse/loanDetail.action?loan_id=106530514,,debt_consolidation,Debt consolidation,403xx,KY,28.2,1.0,Dec-88,675.0,679.0,0.0,6.0,87.0,19.0,1.0,12650.0,43%,29.0,w,0.0,0.0,11987.06189,11987.06,9925.0,2062.06,0.0,0.0,0.0,Apr-20,332.78,,Aug-20,689.0,685.0,0.0,,1.0,Individual,,,,0.0,0.0,21022.0,0.0,1.0,0.0,1.0,14.0,8372.0,69.0,1.0,2.0,2345.0,51.0,29400.0,0.0,0.0,0.0,3.0,1401.0,4046.0,61.1,0.0,0.0,145.0,340.0,8.0,8.0,0.0,28.0,,,6.0,0.0,5.0,11.0,5.0,7.0,5.0,18.0,24.0,11.0,19.0,0.0,0.0,0.0,1.0,96.6,60.0,1.0,0.0,41625.0,21022.0,10400.0,12225.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,,N
476584,675206,,11000.0,11000.0,11000.0, 36 months,8.19%,345.67,A,A4,,,RENT,62545.0,Source Verified,Dec-18,n,https://lendingclub.com/browse/loanDetail.action?loan_id=143834849,,credit_card,Credit card refinancing,920xx,CA,18.27,0.0,Apr-10,675.0,679.0,1.0,40.0,,10.0,0.0,31101.0,62.60%,15.0,w,5530.33,5530.33,6567.74,6567.74,5469.67,1098.07,0.0,0.0,0.0,Aug-20,0.0,Sep-20,Aug-20,724.0,720.0,0.0,,1.0,Individual,,,,0.0,0.0,53917.0,1.0,2.0,1.0,2.0,5.0,22816.0,79.0,0.0,1.0,4800.0,69.0,49700.0,0.0,6.0,1.0,3.0,5392.0,13837.0,40.1,0.0,0.0,53.0,103.0,13.0,5.0,0.0,53.0,,0.0,40.0,0.0,2.0,5.0,3.0,4.0,5.0,8.0,10.0,6.0,10.0,0.0,0.0,0.0,1.0,92.9,0.0,0.0,0.0,78467.0,53917.0,23100.0,28767.0,,,,,,,,,,,,,,,,,,,345.67,,,,,,,113.2335,5600.78,345.67,N,,,,,,,Y
1496125,448649,,7425.0,7425.0,7425.0, 36 months,14.74%,256.45,C,C2,Manager ,10+ years,OWN,52000.0,Source Verified,May-19,n,https://lendingclub.com/browse/loanDetail.action?loan_id=152048158,,debt_consolidation,Debt consolidation,434xx,OH,25.09,1.0,Jan-12,675.0,679.0,0.0,15.0,,11.0,0.0,8651.0,36.20%,18.0,w,4746.4,4746.4,3840.67,3840.67,2678.6,1162.07,0.0,0.0,0.0,Aug-20,256.45,Sep-20,Aug-20,664.0,660.0,0.0,15.0,1.0,Individual,,,,0.0,0.0,40013.0,1.0,3.0,2.0,3.0,6.0,31362.0,77.0,0.0,3.0,7139.0,62.0,23900.0,1.0,2.0,5.0,6.0,3638.0,8349.0,50.9,0.0,0.0,88.0,44.0,19.0,6.0,0.0,35.0,,6.0,15.0,1.0,2.0,2.0,3.0,3.0,9.0,8.0,9.0,2.0,11.0,0.0,0.0,1.0,2.0,88.9,33.3,0.0,0.0,64481.0,40013.0,17000.0,40581.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,,N
1062038,2153781,,15000.0,15000.0,15000.0, 60 months,9.99%,318.64,B,B3,Operations Manager,5 years,MORTGAGE,87500.0,Source Verified,Sep-15,n,https://lendingclub.com/browse/loanDetail.action?loan_id=60175917,,other,Other,232xx,VA,16.49,0.0,Aug-02,740.0,744.0,0.0,,,9.0,0.0,5789.0,31.50%,21.0,w,0.0,0.0,13426.85,13426.85,9689.65,3705.34,31.86,0.0,0.0,Mar-19,318.64,,Aug-20,584.0,580.0,0.0,,1.0,Individual,,,,0.0,0.0,279293.0,,,,,,,,,,,,18400.0,,,,7.0,31033.0,6971.0,37.2,0.0,0.0,157.0,142.0,7.0,6.0,3.0,97.0,,2.0,,0.0,1.0,2.0,2.0,3.0,10.0,4.0,8.0,2.0,9.0,0.0,0.0,0.0,4.0,100.0,50.0,0.0,0.0,315154.0,56492.0,11100.0,71754.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,,Y
645492,347649,,30000.0,30000.0,30000.0, 60 months,20.00%,794.82,D,D2,,,RENT,145000.0,Source Verified,Jul-19,n,https://lendingclub.com/browse/loanDetail.action?loan_id=154210063,,major_purchase,Major purchase,891xx,NV,12.68,0.0,Dec-99,705.0,709.0,0.0,52.0,,12.0,0.0,23647.0,40.80%,28.0,w,0.0,0.0,5497.07,5497.07,2030.22,3466.85,0.0,0.0,0.0,May-20,0.0,,Aug-20,629.0,625.0,0.0,,1.0,Joint App,445000.0,12.61,Source Verified,0.0,0.0,47319.0,2.0,2.0,2.0,2.0,9.0,23672.0,77.0,2.0,3.0,8693.0,53.0,57900.0,0.0,0.0,1.0,5.0,3943.0,18727.0,49.9,0.0,0.0,131.0,234.0,2.0,2.0,0.0,2.0,,9.0,,0.0,5.0,8.0,5.0,11.0,5.0,10.0,22.0,8.0,12.0,0.0,0.0,0.0,4.0,100.0,60.0,0.0,0.0,88725.0,47319.0,37400.0,30825.0,103804.0,670.0,674.0,Dec-99,1.0,0.0,14.0,60.1,5.0,9.0,0.0,0.0,,N,,,,,,,,,,,,,,,N,,,,,,,Y
2346417,1648549,,16000.0,16000.0,16000.0, 36 months,7.99%,501.31,A,A5,Informatics Consultant,10+ years,MORTGAGE,83800.0,Source Verified,Oct-16,n,https://lendingclub.com/browse/loanDetail.action?loan_id=92144902,,debt_consolidation,Debt consolidation,152xx,PA,29.47,0.0,Nov-04,795.0,799.0,0.0,,,14.0,0.0,11211.0,22%,21.0,w,0.0,0.0,17559.07501,17559.08,16000.0,1559.08,0.0,0.0,0.0,Jun-18,8549.7,,Jul-19,734.0,730.0,0.0,,1.0,Individual,,,,0.0,0.0,285661.0,0.0,4.0,0.0,1.0,24.0,40028.0,35.0,0.0,1.0,9084.0,29.0,50900.0,0.0,0.0,0.0,2.0,20404.0,33687.0,24.6,0.0,0.0,143.0,132.0,19.0,19.0,2.0,19.0,,19.0,,0.0,3.0,4.0,7.0,11.0,5.0,9.0,14.0,4.0,14.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,398435.0,51239.0,44700.0,91035.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,,N
2285825,2291771,,5500.0,5500.0,5500.0, 36 months,11.53%,181.45,B,B5,service tech,5 years,OWN,28000.0,Not Verified,May-15,n,https://lendingclub.com/browse/loanDetail.action?loan_id=49036315,,debt_consolidation,Debt consolidation,290xx,SC,12.55,0.0,Aug-10,690.0,694.0,1.0,,,6.0,0.0,4930.0,31.80%,9.0,f,0.0,0.0,6333.998535,6334.0,5500.0,834.0,0.0,0.0,0.0,Feb-17,2712.05,,Aug-20,759.0,755.0,0.0,,1.0,Individual,,,,0.0,0.0,8760.0,,,,,,,,,,,,15500.0,,,,4.0,1460.0,158.0,80.2,0.0,0.0,57.0,37.0,13.0,13.0,0.0,20.0,,1.0,,0.0,1.0,5.0,1.0,1.0,2.0,5.0,7.0,5.0,6.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,20870.0,8760.0,800.0,5370.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,,N
2392257,2295881,,8000.0,8000.0,8000.0, 36 months,9.99%,258.1,B,B3,Correctional Officer III,10+ years,MORTGAGE,52000.0,Source Verified,May-15,n,https://lendingclub.com/browse/loanDetail.action?loan_id=48534807,,home_improvement,Home improvement,812xx,CO,33.97,0.0,Sep-97,680.0,684.0,0.0,,,8.0,0.0,5427.0,83.50%,15.0,w,0.0,0.0,3646.49,3646.49,2406.19,682.13,0.0,558.17,100.4706,May-16,258.1,,Aug-17,669.0,665.0,0.0,,1.0,Individual,,,,0.0,0.0,40938.0,,,,,,,,,,,,6500.0,,,,4.0,5117.0,188.0,96.2,0.0,0.0,212.0,59.0,11.0,10.0,0.0,46.0,,11.0,,0.0,3.0,4.0,3.0,3.0,11.0,4.0,4.0,4.0,8.0,0.0,0.0,0.0,2.0,100.0,100.0,0.0,0.0,64595.0,40938.0,5000.0,58095.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,,Y
81843,1698919,,8000.0,8000.0,8000.0, 36 months,10.49%,259.99,B,B3,Professional Dealer,4 years,MORTGAGE,50000.0,Verified,Sep-16,n,https://lendingclub.com/browse/loanDetail.action?loan_id=89000391,,debt_consolidation,Debt consolidation,170xx,PA,10.54,0.0,May-97,695.0,699.0,0.0,,79.0,7.0,2.0,4099.0,65.10%,11.0,w,0.0,0.0,9117.216861,9117.22,8000.0,1117.22,0.0,0.0,0.0,Jun-18,3922.08,,Aug-20,774.0,770.0,0.0,,1.0,Individual,,,,0.0,1012.0,258323.0,1.0,1.0,1.0,1.0,7.0,15947.0,95.0,1.0,1.0,2197.0,87.0,6300.0,0.0,0.0,4.0,2.0,36903.0,873.0,81.8,0.0,0.0,180.0,231.0,1.0,1.0,2.0,1.0,,7.0,,0.0,4.0,5.0,4.0,6.0,2.0,5.0,7.0,5.0,7.0,0.0,0.0,0.0,2.0,100.0,75.0,1.0,1.0,299140.0,20046.0,4800.0,16840.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,,N
197791,2290979,,13200.0,13200.0,13200.0, 60 months,17.57%,332.12,D,D4,Sales Specialist,4 years,MORTGAGE,30000.0,Verified,May-15,n,https://lendingclub.com/browse/loanDetail.action?loan_id=48866429,,debt_consolidation,Debt consolidation,992xx,WA,22.04,0.0,Mar-98,730.0,734.0,0.0,,72.0,14.0,2.0,4354.0,16.30%,29.0,f,0.0,0.0,15419.25,15419.25,13200.0,2219.25,0.0,0.0,0.0,May-16,11791.7,,May-16,744.0,740.0,0.0,,1.0,Individual,,,,0.0,0.0,143481.0,,,,,,,,,,,,26700.0,,,,9.0,10249.0,4470.0,31.2,0.0,0.0,206.0,181.0,2.0,2.0,2.0,8.0,,7.0,,0.0,2.0,7.0,2.0,4.0,12.0,11.0,15.0,7.0,14.0,0.0,0.0,0.0,6.0,100.0,0.0,2.0,0.0,170880.0,21434.0,6500.0,21600.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,,N
387759,486381,,10000.0,10000.0,10000.0, 36 months,7.02%,308.87,A,A2,Program Manager,10+ years,MORTGAGE,150000.0,Not Verified,Apr-19,n,https://lendingclub.com/browse/loanDetail.action?loan_id=150478430,,home_improvement,Home improvement,992xx,WA,12.62,0.0,Jan-98,820.0,824.0,0.0,,,6.0,0.0,11005.0,0%,19.0,w,0.0,0.0,10075.51296,10075.51,10000.0,75.51,0.0,0.0,0.0,May-19,10079.41,,May-19,824.0,820.0,0.0,,1.0,Individual,,,,0.0,0.0,421752.0,1.0,2.0,1.0,3.0,3.0,80093.0,98.0,0.0,1.0,11005.0,63.0,109000.0,1.0,2.0,0.0,4.0,70292.0,97995.0,0.0,0.0,0.0,145.0,255.0,15.0,3.0,4.0,42.0,,13.0,,0.0,1.0,1.0,3.0,8.0,7.0,3.0,8.0,1.0,6.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,555067.0,91098.0,109000.0,93325.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,,N
239707,1418434,,3000.0,3000.0,3000.0, 36 months,12.62%,100.54,C,C1,Computer Operator,10+ years,RENT,50000.0,Source Verified,May-17,n,https://lendingclub.com/browse/loanDetail.action?loan_id=109644882,,debt_consolidation,Debt consolidation,371xx,TN,2.77,0.0,May-06,660.0,664.0,1.0,56.0,118.0,10.0,1.0,2252.0,17.10%,23.0,w,0.0,0.0,3617.07,3617.07,3000.0,617.07,0.0,0.0,0.0,May-20,100.27,,Aug-20,629.0,625.0,1.0,,1.0,Individual,,,,0.0,636.0,2252.0,1.0,0.0,0.0,0.0,58.0,0.0,,2.0,3.0,860.0,17.0,13200.0,0.0,8.0,1.0,3.0,250.0,1018.0,57.6,0.0,0.0,132.0,81.0,1.0,1.0,0.0,39.0,,6.0,,0.0,2.0,5.0,2.0,5.0,5.0,10.0,17.0,5.0,10.0,0.0,0.0,0.0,2.0,95.7,0.0,1.0,0.0,13200.0,2252.0,2400.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,,N
824916,814280,,8000.0,8000.0,8000.0, 36 months,13.56%,271.72,C,C1,Logistics Manager,4 years,MORTGAGE,80000.0,Source Verified,Aug-18,n,https://lendingclub.com/browse/loanDetail.action?loan_id=139057742,,home_improvement,Home improvement,774xx,TX,15.6,1.0,Jul-04,660.0,664.0,3.0,18.0,,18.0,0.0,31523.0,75.20%,40.0,w,0.0,0.0,3224.49,3224.49,2315.54,908.95,0.0,0.0,0.0,Aug-19,271.72,,Nov-19,589.0,585.0,0.0,,1.0,Individual,,,,0.0,0.0,300801.0,0.0,9.0,0.0,0.0,26.0,49285.0,97.0,0.0,0.0,9351.0,87.0,41900.0,2.0,5.0,3.0,2.0,16711.0,2058.0,93.5,0.0,0.0,88.0,169.0,33.0,11.0,6.0,35.0,,0.0,18.0,0.0,5.0,8.0,5.0,10.0,11.0,8.0,21.0,8.0,18.0,0.0,0.0,0.0,2.0,97.4,100.0,0.0,0.0,316236.0,80808.0,31900.0,50893.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,,Y
1522585,66542,,19000.0,19000.0,19000.0, 60 months,8.19%,386.99,A,A4,Registered Nurse,2 years,MORTGAGE,112000.0,Not Verified,Jan-20,n,https://lendingclub.com/browse/loanDetail.action?loan_id=165776367,,credit_card,Credit card refinancing,775xx,TX,20.5,0.0,Feb-05,735.0,739.0,1.0,81.0,,12.0,0.0,19579.0,39.10%,23.0,w,17161.13,17161.13,2691.64,2691.64,1838.87,852.77,0.0,0.0,0.0,Aug-20,386.99,Sep-20,Aug-20,734.0,730.0,0.0,,1.0,Individual,,,,0.0,0.0,261303.0,2.0,3.0,0.0,1.0,14.0,43383.0,72.0,2.0,4.0,8819.0,51.0,50100.0,0.0,1.0,2.0,6.0,21775.0,21520.0,45.1,0.0,0.0,179.0,48.0,1.0,1.0,1.0,8.0,,1.0,,0.0,5.0,6.0,6.0,6.0,14.0,8.0,8.0,6.0,12.0,0.0,0.0,0.0,3.0,95.5,0.0,0.0,0.0,324522.0,62962.0,39200.0,76081.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,,N
2530073,2269965,,20000.0,20000.0,20000.0, 60 months,11.53%,440.16,B,B5,Network Administrator,10+ years,OWN,60000.0,Source Verified,Jun-15,n,https://lendingclub.com/browse/loanDetail.action?loan_id=51006337,,debt_consolidation,Debt consolidation,622xx,IL,33.07,0.0,Mar-04,720.0,724.0,1.0,,,13.0,0.0,21995.0,60.90%,18.0,f,0.0,0.0,26396.26,26396.26,20000.0,6396.26,0.0,0.0,0.0,Jun-20,439.63,,Jun-20,699.0,695.0,0.0,,1.0,Individual,,,,0.0,0.0,53316.0,,,,,,,,,,,,36100.0,,,,2.0,4101.0,5484.0,62.4,0.0,0.0,116.0,134.0,8.0,8.0,0.0,16.0,,0.0,,0.0,5.0,8.0,6.0,8.0,5.0,10.0,13.0,8.0,13.0,0.0,0.0,0.0,1.0,100.0,83.3,0.0,0.0,95533.0,53316.0,14600.0,59433.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,,N
724162,2349177,,3000.0,3000.0,2900.0, 36 months,10.99%,98.21,B,B4,sales representative,8 years,MORTGAGE,43400.0,Not Verified,Mar-15,n,https://lendingclub.com/browse/loanDetail.action?loan_id=43739185,,credit_card,Credit card refinancing,494xx,MI,25.3,2.0,Apr-03,695.0,699.0,0.0,13.0,,35.0,0.0,3757.0,45.30%,48.0,f,0.0,0.0,3531.407188,3413.69,3000.0,531.41,0.0,0.0,0.0,Jan-18,293.05,,Jun-18,744.0,740.0,0.0,13.0,1.0,Individual,,,,0.0,0.0,209972.0,,,,,,,,,,,,8300.0,,,,6.0,5999.0,941.0,69.6,0.0,0.0,141.0,143.0,3.0,3.0,2.0,3.0,,0.0,,0.0,2.0,4.0,3.0,5.0,32.0,7.0,14.0,4.0,35.0,0.0,0.0,2.0,3.0,93.7,33.3,0.0,0.0,226373.0,119987.0,3100.0,116001.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,,N
598553,1418152,,2000.0,2000.0,2000.0, 36 months,22.91%,77.33,E,E1,,,RENT,12000.0,Verified,May-17,n,https://lendingclub.com/browse/loanDetail.action?loan_id=109142202,,other,Other,104xx,NY,22.23,0.0,Jul-06,745.0,749.0,4.0,,,15.0,0.0,2009.0,8.50%,24.0,f,0.0,0.0,426.9,426.9,79.05,190.25,15.0,142.6,25.668000000000003,Dec-17,150.0,,Jul-18,644.0,640.0,0.0,,1.0,Individual,,,,0.0,0.0,16590.0,3.0,5.0,1.0,1.0,4.0,14581.0,104.0,5.0,8.0,1015.0,44.0,23600.0,2.0,0.0,4.0,9.0,1185.0,17293.0,10.4,0.0,0.0,99.0,130.0,4.0,4.0,0.0,4.0,,0.0,,0.0,4.0,5.0,6.0,9.0,10.0,10.0,14.0,5.0,15.0,0.0,0.0,0.0,6.0,100.0,0.0,0.0,0.0,37600.0,16590.0,19300.0,14000.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,,Y
1598321,1706197,,6000.0,6000.0,6000.0, 36 months,7.99%,188.0,A,A4,Director of Dentist Recruitment ,10+ years,MORTGAGE,175000.0,Not Verified,Sep-16,n,https://lendingclub.com/browse/loanDetail.action?loan_id=88803843,,moving,Moving and relocation,805xx,CO,11.64,0.0,Oct-97,765.0,769.0,0.0,61.0,,16.0,0.0,1907.0,5.10%,33.0,f,0.0,0.0,6063.17,6063.17,6000.0,63.17,0.0,0.0,0.0,Oct-16,6069.83,,Aug-20,734.0,730.0,0.0,,1.0,Individual,,,,0.0,0.0,376843.0,1.0,4.0,0.0,0.0,25.0,83402.0,41.0,0.0,0.0,1442.0,31.0,37500.0,0.0,0.0,1.0,1.0,23553.0,12482.0,11.5,0.0,0.0,226.0,156.0,26.0,5.0,3.0,38.0,,6.0,,0.0,2.0,3.0,4.0,10.0,9.0,11.0,21.0,3.0,16.0,0.0,0.0,0.0,1.0,97.0,0.0,0.0,0.0,473093.0,85309.0,14100.0,141843.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,,N
1729062,1592399,,7200.0,7200.0,7200.0, 36 months,8.24%,226.42,B,B1,Supervisor,10+ years,MORTGAGE,63000.0,Not Verified,Dec-16,n,https://lendingclub.com/browse/loanDetail.action?loan_id=94466312,,debt_consolidation,Debt consolidation,186xx,PA,10.29,3.0,Sep-04,670.0,674.0,0.0,6.0,,14.0,0.0,3818.0,30.30%,35.0,w,0.0,0.0,8144.523552,8144.52,7200.0,944.52,0.0,0.0,0.0,Dec-19,226.41,,Nov-19,724.0,720.0,0.0,8.0,1.0,Individual,,,,0.0,0.0,153128.0,1.0,2.0,1.0,1.0,9.0,28167.0,80.0,1.0,6.0,1590.0,67.0,12600.0,0.0,3.0,1.0,7.0,11779.0,6191.0,33.4,0.0,4116.0,112.0,147.0,2.0,2.0,3.0,15.0,,12.0,16.0,2.0,4.0,7.0,6.0,12.0,6.0,11.0,25.0,7.0,13.0,0.0,0.0,1.0,2.0,85.3,0.0,0.0,0.0,163434.0,31985.0,9300.0,35334.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,,N
1914094,492496,,2400.0,2400.0,2400.0, 36 months,16.40%,84.86,C,C4,,,OWN,30000.0,Verified,Apr-19,n,https://lendingclub.com/browse/loanDetail.action?loan_id=150363333,,medical,Medical expenses,770xx,TX,11.84,5.0,Dec-81,675.0,679.0,0.0,9.0,,3.0,0.0,0.0,0%,26.0,f,1650.56,1650.56,1183.67,1183.67,749.44,434.23,0.0,0.0,0.0,Aug-20,84.86,Sep-20,Aug-20,739.0,735.0,0.0,23.0,1.0,Joint App,46000.0,15.18,Verified,0.0,0.0,13425.0,0.0,1.0,0.0,1.0,17.0,13425.0,80.0,0.0,1.0,0.0,49.0,10300.0,1.0,15.0,0.0,2.0,4475.0,300.0,0.0,0.0,0.0,125.0,448.0,24.0,17.0,1.0,55.0,9.0,19.0,9.0,1.0,0.0,0.0,1.0,4.0,11.0,2.0,14.0,0.0,3.0,0.0,0.0,1.0,0.0,80.8,0.0,0.0,0.0,27156.0,13425.0,300.0,16856.0,6144.0,570.0,574.0,Feb-02,0.0,0.0,7.0,66.9,4.0,21.0,2.0,1.0,0.0,N,CVD19SKIP,INCOMECURT,COMPLETE,2.0,0.0,Apr-20,Jul-20,May-20,2.0,0.0,ACTIVE,47.18,1731.62,84.86,N,,,,,,,N
